Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Recalculated_Revenue
2012,Men,Basketball,Air Jordan,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2025-04-27,retail,Bangalore,-685.96,0.0
3885,Men,Training,Metcon 7,XL,2.0,6110.030000000001,0.0,0.0,2025-04-27,online,Bangalore,-512.97,0.0
3886,Kids,Basketball,Kyrie Flytrap,8,1.9622641509433962,4967.69,0.0,0.0,2025-01-16,retail,Delhi,-136.16,0.0
3887,Women,Basketball,Zoom Freak,10,4.0,6110.030000000001,0.0,0.0,2025-01-16,online,Mumbai,3824.51,0.0
3888,Kids,Training,ZoomX Invincible,NAN,1.9622641509433962,3737.67,0.0,0.0,2024-12-30,online,Mumbai,-341.37,0.0
3889,Kids,Soccer,Phantom GT,NAN,1.9622641509433962,8925.29,0.05,0.0,2024-12-30,online,Kolkata,-407.63,0.0
3890,Women,Training,ZoomX Invincible,XL,1.9622641509433962,4392.78,0.0,0.0,2025-01-10,online,Delhi,676.44,0.0
3891,Men,Training,ZoomX Invincible,L,0.0,9453.17,0.0,0.0,2025-02-13,retail,Bangalore,3832.99,0.0
3892,Kids,Training,Flex Trainer,M,1.9622641509433962,6110.030000000001,0.0,0.0,2025-02-13,online,Delhi,2262.3,0.0
3893,Men,Basketball,Air Jordan,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2025-07-13,retail,Delhi,2784.1,0.0
3894,Women,Soccer,Premier III,11,1.9622641509433962,5255.98,0.0,157.68,2024-06-08,online,Pune,-1067.96,0.0
3895,Men,Soccer,Tiempo Legend,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2024-06-08,online,Hyderabad,366.35,0.0
3896,Men,Basketball,Kyrie Flytrap,NAN,1.9622641509433962,6289.82,0.94,0.0,2024-06-08,online,Mumbai,209.79,0.0
3897,Women,Soccer,Tiempo Legend,8,2.0,6050.27,0.69,3751.17,2024-06-08,retail,Delhi,3332.49,3751.1674000000007
3898,Men,Basketball,LeBron 20,L,1.0,6110.030000000001,0.07,0.0,2024-06-08,retail,Hyderabad,1353.92,0.0
3899,Men,Basketball,Zoom Freak,L,1.0,6110.030000000001,0.75,0.0,2024-06-08,retail,Pune,-579.76,0.0
3900,Men,Basketball,Zoom Freak,M,3.0,9599.44,0.0,0.0,2024-06-08,retail,Delhi,-553.3,0.0
3901,Men,Running,Air Zoom,XL,1.9622641509433962,6110.030000000001,0.12,0.0,2024-06-08,retail,Mumbai,1461.25,0.0
3902,Men,Running,Pegasus Turbo,XL,1.9622641509433962,6110.030000000001,0.85,0.0,2024-06-08,online,Kolkata,3175.54,0.0
3903,Kids,Running,React Infinity,9,1.9622641509433962,6110.030000000001,0.0,0.0,2024-06-08,online,Pune,-101.29,0.0
3904,Kids,Soccer,Phantom GT,L,2.0,7775.87,0.0,0.0,2025-05-28,retail,Bangalore,1143.11,0.0
3905,Women,Soccer,Tiempo Legend,7,1.9622641509433962,6110.030000000001,0.0,0.0,2025-05-28,retail,Kolkata,3926.59,0.0
3906,Men,Lifestyle,Dunk Low,XL,4.0,7588.77,0.14,26105.37,2025-05-28,online,Hyderabad,3435.73,26105.3688
3907,Women,Running,React Infinity,L,3.0,6110.030000000001,0.0,0.0,2025-05-28,retail,Delhi,3362.1,0.0
3908,Women,Running,Free RN,NAN,0.0,3253.63,0.0,0.0,2025-05-28,retail,Kolkata,389.71,0.0
3909,Women,Soccer,Premier III,L,1.9622641509433962,6110.030000000001,0.0,0.0,2025-05-28,retail,Delhi,-286.57,0.0
3910,Men,Basketball,Zoom Freak,XL,1.9622641509433962,2913.15,0.0,0.0,2025-05-28,online,Pune,1834.09,0.0
3911,Men,Soccer,Premier III,M,1.0,5598.98,0.0,0.0,2025-05-28,retail,Mumbai,3070.67,0.0
3912,Kids,Basketball,LeBron 20,L,1.9622641509433962,6977.03,0.0,0.0,2025-05-28,online,Pune,-670.41,0.0
3913,Kids,Training,ZoomX Invincible,XL,1.0,5255.09,0.0,0.0,2024-06-12,retail,Delhi,2941.84,0.0
3914,Kids,Soccer,Tiempo Legend,XL,2.0,6110.030000000001,0.0,0.0,2024-06-12,retail,Delhi,1253.02,0.0
3915,Men,Running,Free RN,M,2.0,7962.36,0.0,0.0,2024-06-12,online,Pune,3067.47,0.0
3916,Women,Soccer,Premier III,L,3.0,6110.030000000001,0.0,0.0,2024-06-12,retail,Kolkata,1315.69,0.0
3917,Women,Running,React Infinity,L,0.0,4726.33,0.0,0.0,2024-10-02,online,Pune,3551.31,0.0
3918,Men,Running,Pegasus Turbo,M,1.9622641509433962,6110.030000000001,0.85,0.0,2024-10-02,online,Bangalore,1173.8,0.0
2032,Kids,Lifestyle,Waffle One,6,1.9622641509433962,6110.030000000001,0.0,0.0,2024-10-02,retail,Bangalore,2281.5,0.0
3920,Women,Running,Air Zoom,L,1.9622641509433962,5540.68,0.0,0.0,2025-06-09,online,Pune,1252.12,0.0
3921,Kids,Lifestyle,Blazer Mid,L,1.9622641509433962,6110.030000000001,0.0,0.0,2025-06-09,retail,Hyderabad,3939.3,0.0
3922,Kids,Soccer,Phantom GT,L,1.9622641509433962,6110.030000000001,0.0,0.0,2025-06-09,retail,Bangalore,1876.21,0.0
3923,Men,Basketball,LeBron 20,XL,0.0,2187.01,0.0,0.0,2025-06-09,online,Kolkata,-197.46,0.0
3924,Women,Running,Pegasus Turbo,L,1.9622641509433962,4809.5,0.0,0.0,2024-03-26,online,Kolkata,3090.67,0.0
3925,Kids,Basketball,LeBron 20,M,2.0,6110.030000000001,0.23,0.0,2024-03-26,retail,Hyderabad,36.04,0.0
3926,Men,Lifestyle,Dunk Low,XL,2.0,4791.86,0.0,0.0,2024-11-08,online,Mumbai,2972.86,0.0
3927,Women,Soccer,Premier III,L,1.9622641509433962,6110.030000000001,0.0,0.0,2024-11-08,retail,Bangalore,999.67,0.0
3928,Men,Running,Pegasus Turbo,NAN,2.0,5636.21,0.74,2930.83,2024-11-08,retail,Delhi,-984.86,2930.8292
3929,Kids,Running,Free RN,NAN,1.0,4199.97,0.9,420.0,2024-11-08,retail,Mumbai,-861.44,419.99699999999996
3930,Men,Soccer,Phantom GT,7,1.9622641509433962,3606.77,0.0,0.0,2024-11-08,retail,Mumbai,3624.68,0.0
3931,Men,Lifestyle,Dunk Low,XL,1.9622641509433962,9904.73,0.66,0.0,2024-11-08,online,Hyderabad,-115.24,0.0
3932,Kids,Training,SuperRep Go,L,4.0,4520.97,0.54,8318.58,2024-11-08,retail,Bangalore,1289.36,8318.5848
3933,Men,Training,SuperRep Go,XL,4.0,6110.030000000001,0.0,0.0,2025-01-25,online,Pune,1348.54,0.0
3934,Kids,Soccer,Mercurial Superfly,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2025-01-25,online,Kolkata,2313.79,0.0
3935,Women,Running,React Infinity,M,1.9622641509433962,6110.030000000001,0.0,0.0,2025-01-25,retail,Pune,-833.94,0.0
3936,Kids,Lifestyle,Blazer Mid,M,3.0,3544.33,0.0,0.0,2023-07-28,retail,Pune,1983.5,0.0
3937,Women,Running,React Infinity,M,1.9622641509433962,9550.19,0.0,0.0,2023-07-28,online,Hyderabad,-638.36,0.0
3938,Kids,Training,SuperRep Go,8,1.0,2823.65,0.0,0.0,2023-07-28,online,Kolkata,1933.98,0.0
3939,Women,Training,ZoomX Invincible,M,1.9622641509433962,6110.030000000001,0.0,0.0,2023-07-28,online,Bangalore,2219.59,0.0
3940,Kids,Running,React Infinity,11,1.9622641509433962,6110.030000000001,0.0,0.0,2024-12-30,online,Hyderabad,491.15,0.0
3941,Men,Soccer,Phantom GT,NAN,0.0,9789.2,0.0,0.0,2024-12-30,online,Pune,1829.77,0.0
3942,Men,Lifestyle,Blazer Mid,M,1.0,3283.25,0.0,0.0,2024-04-27,online,Delhi,-938.81,0.0
3943,Women,Soccer,Tiempo Legend,NAN,0.0,7253.3,0.45,0.0,2024-04-27,retail,Bangalore,3857.9,0.0
3944,Men,Training,Metcon 7,NAN,1.9622641509433962,6110.030000000001,0.04,0.0,2024-04-27,online,Bangalore,-151.58,0.0
2002,Kids,Soccer,Phantom GT,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2025-05-16,online,Delhi,-789.24,0.0
3946,Men,Training,SuperRep Go,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2024-08-23,retail,Kolkata,3250.78,0.0
3947,Men,Training,SuperRep Go,NAN,2.0,6110.030000000001,0.0,0.0,2024-08-23,retail,Kolkata,3354.76,0.0
3948,Women,Basketball,LeBron 20,L,1.9622641509433962,6110.030000000001,0.64,0.0,2024-08-23,online,Delhi,3470.77,0.0
2003,Women,Lifestyle,Waffle One,NAN,1.9622641509433962,7203.25,0.0,0.0,2025-03-03,online,Kolkata,-23.38,0.0
3950,Kids,Running,React Infinity,XL,1.9622641509433962,3474.66,0.0,0.0,2025-03-03,online,Kolkata,474.81,0.0
3951,Women,Soccer,Mercurial Superfly,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2025-03-03,online,Delhi,1982.85,0.0
3952,Women,Soccer,Mercurial Superfly,12,1.9622641509433962,6110.030000000001,0.83,0.0,2025-03-03,online,Mumbai,3142.6,0.0
3953,Women,Basketball,Air Jordan,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2025-03-03,retail,Delhi,2004.93,0.0
2042,Kids,Soccer,Tiempo Legend,L,4.0,8290.97,0.0,0.0,2025-03-03,online,Delhi,-84.8,0.0
3955,Kids,Training,SuperRep Go,XL,3.0,6110.030000000001,0.0,0.0,2025-03-03,retail,Pune,1798.76,0.0
3956,Women,Lifestyle,Air Force 1,NAN,2.0,6110.030000000001,0.0,0.0,2025-03-03,online,Hyderabad,2842.28,0.0
3957,Men,Lifestyle,Waffle One,XL,1.9622641509433962,2113.01,0.0,0.0,2025-03-03,online,Hyderabad,2404.92,0.0
3958,Women,Lifestyle,Dunk Low,NAN,4.0,8614.93,0.0,0.0,2024-03-23,retail,Kolkata,-312.44,0.0
3959,Kids,Lifestyle,Dunk Low,M,4.0,6091.98,0.0,0.0,2024-03-23,retail,Mumbai,2494.96,0.0
3960,Women,Lifestyle,Dunk Low,9,1.9622641509433962,2451.47,0.0,0.0,2024-03-23,retail,Mumbai,1850.9,0.0
3961,Kids,Lifestyle,Waffle One,NAN,1.9622641509433962,3369.14,0.0,0.0,2024-03-23,online,Hyderabad,3888.52,0.0
2041,Kids,Soccer,Tiempo Legend,M,1.9622641509433962,4414.63,0.0,0.0,2025-02-27,online,Bangalore,1709.18,0.0
3963,Men,Soccer,Mercurial Superfly,XL,1.0,6698.41,0.0,0.0,2025-02-27,retail,Mumbai,-245.76,0.0
3964,Women,Training,ZoomX Invincible,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2025-02-27,retail,Kolkata,117.6,0.0
3965,Kids,Soccer,Mercurial Superfly,M,1.9622641509433962,6110.030000000001,0.05,0.0,2025-02-27,online,Hyderabad,1194.67,0.0
3966,Kids,Training,Metcon 7,7,1.9622641509433962,6110.030000000001,0.0,0.0,2025-02-27,retail,Mumbai,2072.67,0.0
3967,Women,Lifestyle,Waffle One,NAN,0.0,6110.030000000001,0.0,0.0,2025-02-27,online,Bangalore,-806.4,0.0
3968,Kids,Lifestyle,Waffle One,M,1.9622641509433962,8141.77,0.0,0.0,2025-02-27,retail,Bangalore,774.01,0.0
3969,Women,Lifestyle,Waffle One,XL,1.9622641509433962,7922.86,0.0,0.0,2023-08-04,retail,Mumbai,3753.92,0.0
3970,Men,Soccer,Phantom GT,L,0.0,9990.8,0.0,0.0,2025-06-29,retail,Kolkata,3351.31,0.0
3971,Kids,Training,Metcon 7,6,1.9622641509433962,6110.030000000001,0.95,0.0,2025-06-29,retail,Bangalore,3840.73,0.0
3972,Men,Running,Pegasus Turbo,XL,1.0,6110.030000000001,0.0,0.0,2025-06-29,retail,Bangalore,1990.32,0.0
3973,Kids,Running,React Infinity,M,2.0,6110.030000000001,0.0,0.0,2025-06-29,online,Bangalore,-475.2,0.0
3974,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,0.0,0.0,2024-03-22,retail,Delhi,97.6,0.0
3975,Women,Soccer,Tiempo Legend,M,3.0,6110.030000000001,0.0,0.0,2024-03-22,retail,Mumbai,1293.38,0.0
3976,Men,Training,SuperRep Go,L,4.0,7534.51,0.0,-1506.9,2024-03-22,retail,Delhi,778.13,0.0
3977,Men,Soccer,Mercurial Superfly,L,0.0,7483.74,0.21,0.0,2024-03-22,online,Delhi,2545.49,0.0
3978,Women,Training,Flex Trainer,NAN,2.0,9847.52,0.0,0.0,2024-09-11,retail,Delhi,754.75,0.0
3979,Men,Training,ZoomX Invincible,M,3.0,6110.030000000001,0.5,0.0,2024-09-11,online,Pune,896.9,0.0
3980,Men,Training,SuperRep Go,10,1.9622641509433962,6110.030000000001,0.0,0.0,2024-09-11,retail,Hyderabad,-223.3,0.0
3981,Men,Soccer,Premier III,L,1.9622641509433962,4007.55,0.0,0.0,2023-12-21,online,Delhi,90.51,0.0
3982,Men,Basketball,Zoom Freak,L,1.9622641509433962,8006.71,0.0,0.0,2023-12-21,online,Bangalore,1486.86,0.0
3983,Kids,Lifestyle,Waffle One,L,4.0,6110.030000000001,0.22,0.0,2023-12-21,online,Pune,633.64,0.0
3984,Women,Training,SuperRep Go,NAN,4.0,6110.030000000001,0.0,0.0,2023-12-21,retail,Pune,486.8,0.0
2048,Kids,Basketball,Air Jordan,XL,2.0,8918.66,0.0,-3389.09,2024-02-14,retail,Delhi,1889.03,0.0
3986,Kids,Running,Air Zoom,L,1.0,6110.030000000001,0.0,0.0,2024-02-14,retail,Mumbai,681.84,0.0
3987,Kids,Basketball,Zoom Freak,L,2.0,6110.030000000001,0.0,0.0,2024-02-14,retail,Hyderabad,3908.61,0.0
3988,Kids,Lifestyle,Blazer Mid,M,4.0,7945.46,0.67,10488.01,2024-02-14,online,Pune,3698.62,10488.007199999998
3989,Men,Training,Metcon 7,L,1.9622641509433962,6110.030000000001,0.0,0.0,2024-02-14,online,Bangalore,1005.26,0.0
3990,Kids,Basketball,Air Jordan,11,0.0,6110.030000000001,0.0,0.0,2024-02-14,online,Kolkata,2974.82,0.0
3991,Men,Training,ZoomX Invincible,NAN,0.0,6110.030000000001,0.1,0.0,2024-02-14,online,Bangalore,97.51,0.0
3992,Men,Lifestyle,Dunk Low,XL,1.9622641509433962,4431.62,0.0,0.0,2024-02-14,online,Pune,-907.76,0.0
3993,Kids,Lifestyle,Blazer Mid,7,1.9622641509433962,6110.030000000001,0.0,0.0,2024-02-14,retail,Hyderabad,1060.98,0.0
3994,Kids,Basketball,Air Jordan,NAN,4.0,6110.030000000001,0.0,0.0,2025-04-12,retail,Bangalore,-97.39,0.0
3995,Men,Lifestyle,Air Force 1,11,1.9622641509433962,6110.030000000001,0.47,0.0,2025-04-12,online,Delhi,3242.46,0.0
3996,Men,Running,React Infinity,NAN,2.0,6110.030000000001,0.0,0.0,2025-04-12,online,Bangalore,2919.12,0.0
3997,Women,Lifestyle,Waffle One,M,4.0,6110.030000000001,0.0,0.0,2024-01-24,retail,Hyderabad,-484.62,0.0
3998,Men,Training,Flex Trainer,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2024-01-24,online,Delhi,2029.57,0.0
3999,Kids,Lifestyle,Blazer Mid,7,1.9622641509433962,6110.030000000001,0.27,0.0,2024-01-24,online,Kolkata,1484.61,0.0
4000,Women,Basketball,Air Jordan,M,1.9622641509433962,6110.030000000001,0.11,0.0,2024-01-24,retail,Kolkata,309.79,0.0
4001,Women,Basketball,Zoom Freak,L,1.9622641509433962,7586.32,0.0,0.0,2024-01-24,online,Mumbai,2155.01,0.0
4002,Kids,Soccer,Mercurial Superfly,M,1.9622641509433962,6056.88,0.0,0.0,2024-01-24,retail,Mumbai,2114.03,0.0
4003,Men,Lifestyle,Air Force 1,L,1.9622641509433962,7165.28,0.0,0.0,2024-01-24,retail,Mumbai,839.48,0.0
4004,Men,Basketball,Air Jordan,XL,1.9622641509433962,6110.030000000001,0.06,0.0,2024-01-24,retail,Delhi,-748.58,0.0
4005,Kids,Training,Metcon 7,M,1.9622641509433962,3730.58,0.0,0.0,2024-11-30,online,Delhi,1784.38,0.0
4006,Kids,Basketball,LeBron 20,12,1.9622641509433962,6110.030000000001,0.0,0.0,2024-11-30,retail,Kolkata,2617.0,0.0
4007,Kids,Soccer,Premier III,XL,0.0,6110.030000000001,0.0,0.0,2024-11-30,retail,Pune,1746.06,0.0
4008,Men,Basketball,LeBron 20,9,3.0,7737.27,0.07,21586.98,2023-12-15,retail,Hyderabad,180.31,21586.9833
4009,Kids,Basketball,Zoom Freak,M,1.9622641509433962,6110.030000000001,0.0,0.0,2024-03-30,retail,Mumbai,-737.91,0.0
2046,Men,Training,ZoomX Invincible,M,1.9622641509433962,5091.2,0.0,0.0,2024-03-30,retail,Pune,1544.79,0.0
4011,Women,Running,Air Zoom,M,4.0,4909.56,0.0,0.0,2025-07-04,retail,Bangalore,2934.53,0.0
4012,Men,Basketball,Zoom Freak,NAN,1.9622641509433962,5879.06,0.47,0.0,2025-07-04,retail,Hyderabad,2129.44,0.0
4013,Women,Basketball,LeBron 20,10,2.0,3794.99,0.0,0.0,2025-07-04,online,Hyderabad,1398.9,0.0
4014,Kids,Running,Air Zoom,L,1.9622641509433962,6110.030000000001,0.0,0.0,2025-07-04,retail,Hyderabad,563.6,0.0
4015,Men,Lifestyle,Air Force 1,L,4.0,5505.76,0.0,0.0,2025-07-04,online,Bangalore,1194.93,0.0
2021,Kids,Lifestyle,Waffle One,XL,1.9622641509433962,4561.67,0.0,0.0,2024-02-13,online,Pune,1720.61,0.0
4017,Kids,Training,Metcon 7,XL,1.9622641509433962,9229.7,0.0,0.0,2024-02-13,online,Mumbai,1178.1,0.0
4018,Women,Lifestyle,Blazer Mid,M,1.9622641509433962,6469.59,0.36,0.0,2024-02-13,retail,Mumbai,-69.8,0.0
4019,Women,Soccer,Tiempo Legend,10,1.9622641509433962,6110.030000000001,0.66,0.0,2024-10-27,online,Bangalore,171.8,0.0
4020,Women,Running,Pegasus Turbo,M,1.9622641509433962,4052.25,0.0,0.0,2024-10-27,retail,Bangalore,3360.33,0.0
4021,Women,Basketball,Kyrie Flytrap,6,1.9622641509433962,7023.61,0.0,0.0,2024-10-27,online,Delhi,2199.3,0.0
4022,Kids,Training,Metcon 7,L,1.9622641509433962,6110.030000000001,0.0,0.0,2024-10-27,online,Bangalore,2380.63,0.0
4023,Women,Running,Free RN,XL,0.0,2376.12,0.76,0.0,2024-11-28,online,Hyderabad,1267.41,0.0
4024,Men,Training,Metcon 7,M,0.0,6110.030000000001,0.0,0.0,2024-11-28,retail,Bangalore,-738.85,0.0
4025,Women,Basketball,Kyrie Flytrap,L,1.9622641509433962,2265.37,0.0,0.0,2024-06-25,retail,Kolkata,2946.35,0.0
4026,Men,Basketball,Zoom Freak,XL,0.0,3731.78,0.0,0.0,2024-06-25,online,Hyderabad,-885.09,0.0
4027,Men,Basketball,Air Jordan,NAN,1.9622641509433962,8050.32,0.0,0.0,2024-06-25,retail,Delhi,3125.71,0.0
4028,Women,Running,Pegasus Turbo,9,3.0,6110.030000000001,0.0,0.0,2024-06-25,retail,Delhi,2568.4,0.0
4029,Kids,Training,Flex Trainer,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2024-06-25,retail,Bangalore,3231.16,0.0
4030,Men,Lifestyle,Waffle One,L,1.9622641509433962,6110.030000000001,0.0,0.0,2025-04-28,online,Kolkata,1865.56,0.0
4031,Men,Soccer,Phantom GT,NAN,2.0,4272.26,0.83,1452.57,2025-04-28,retail,Kolkata,1977.91,1452.5684000000003
4032,Men,Running,Pegasus Turbo,10,1.9622641509433962,6110.030000000001,0.0,0.0,2025-04-28,retail,Pune,-135.15,0.0
4033,Men,Lifestyle,Blazer Mid,L,4.0,4398.68,0.27,12844.15,2025-04-28,retail,Bangalore,3573.92,12844.1456
2020,Men,Running,Air Zoom,12,2.0,5614.96,0.0,0.0,2025-04-28,online,Kolkata,671.98,0.0
4035,Women,Training,ZoomX Invincible,L,1.9622641509433962,6110.030000000001,0.87,0.0,2025-04-28,retail,Delhi,2738.44,0.0
4036,Men,Soccer,Mercurial Superfly,M,1.9622641509433962,6110.030000000001,0.07,0.0,2025-04-28,online,Mumbai,2718.34,0.0
4037,Women,Basketball,LeBron 20,XL,1.9622641509433962,6110.030000000001,0.74,0.0,2023-08-08,retail,Delhi,776.81,0.0
4038,Kids,Running,Pegasus Turbo,NAN,1.9622641509433962,5349.1,0.0,0.0,2023-08-08,retail,Pune,1724.16,0.0
4039,Women,Lifestyle,Air Force 1,L,1.9622641509433962,5103.01,0.0,0.0,2023-08-08,online,Delhi,-134.82,0.0
2041,Men,Training,Metcon 7,12,1.9622641509433962,6110.030000000001,0.35,0.0,2023-08-08,online,Hyderabad,1727.5,0.0
4041,Men,Running,Pegasus Turbo,NAN,2.0,6110.030000000001,0.0,0.0,2023-08-08,online,Mumbai,3221.72,0.0
4042,Kids,Lifestyle,Air Force 1,9,0.0,2566.15,0.0,0.0,2023-08-08,online,Hyderabad,-198.88,0.0
4043,Kids,Running,Air Zoom,NAN,4.0,5235.22,0.51,10261.03,2023-08-08,online,Hyderabad,3321.49,10261.0312
4044,Women,Training,Flex Trainer,NAN,0.0,6687.28,0.0,0.0,2023-08-08,online,Pune,2636.12,0.0
2003,Women,Soccer,Premier III,L,1.9622641509433962,6110.030000000001,0.56,0.0,2023-08-08,online,Kolkata,2353.41,0.0
4046,Women,Running,React Infinity,L,1.9622641509433962,5140.99,0.0,0.0,2023-08-08,online,Pune,999.97,0.0
4047,Men,Running,Air Zoom,12,2.0,6110.030000000001,0.0,0.0,2023-08-08,retail,Kolkata,56.56,0.0
4048,Men,Running,Air Zoom,M,1.9622641509433962,2342.93,0.0,0.0,2023-08-08,retail,Delhi,2239.79,0.0
2046,Kids,Running,React Infinity,NAN,2.0,6110.030000000001,0.71,0.0,2023-08-08,online,Delhi,63.74,0.0
4050,Women,Running,Pegasus Turbo,XL,1.9622641509433962,3750.77,0.0,0.0,2023-08-08,online,Bangalore,-171.08,0.0
4051,Kids,Training,Metcon 7,NAN,1.9622641509433962,7986.76,0.0,0.0,2023-08-08,online,Hyderabad,944.54,0.0
4052,Kids,Training,Flex Trainer,L,1.9622641509433962,6952.66,0.0,0.0,2023-08-08,online,Hyderabad,1624.3,0.0
4053,Women,Soccer,Phantom GT,6,2.0,6110.030000000001,0.0,0.0,2023-08-08,retail,Pune,21.13,0.0
4054,Women,Lifestyle,Waffle One,NAN,1.9622641509433962,3394.38,0.75,0.0,2024-05-09,online,Mumbai,-401.5,0.0
4055,Kids,Running,Air Zoom,L,1.9622641509433962,8333.95,0.0,0.0,2024-05-09,online,Mumbai,3329.27,0.0
4056,Kids,Running,Air Zoom,8,1.9622641509433962,6110.030000000001,0.0,0.0,2024-05-09,retail,Hyderabad,3732.77,0.0
4057,Kids,Basketball,Kyrie Flytrap,M,1.9622641509433962,6110.030000000001,0.0,0.0,2023-09-22,retail,Delhi,2575.38,0.0
4058,Kids,Basketball,Kyrie Flytrap,L,1.9622641509433962,6110.030000000001,0.34,0.0,2023-09-22,online,Delhi,153.9,0.0
4059,Kids,Basketball,Air Jordan,L,1.0,9700.41,0.0,-2328.1,2023-09-22,retail,Delhi,1000.57,0.0
4060,Women,Soccer,Tiempo Legend,L,1.9622641509433962,8655.46,0.9,-865.55,2023-09-22,online,Pune,3159.11,0.0
4061,Men,Basketball,Air Jordan,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2023-09-22,retail,Mumbai,2599.62,0.0
4062,Men,Basketball,Zoom Freak,M,0.0,6110.030000000001,0.48,0.0,2023-09-22,online,Mumbai,505.51,0.0
4063,Kids,Lifestyle,Air Force 1,L,0.0,6110.030000000001,0.38,0.0,2023-09-22,online,Mumbai,-617.86,0.0
4064,Men,Basketball,Air Jordan,L,4.0,6110.030000000001,0.38,0.0,2023-09-22,retail,Hyderabad,587.63,0.0
4065,Women,Basketball,LeBron 20,XL,1.9622641509433962,7881.81,0.0,0.0,2023-09-22,online,Pune,1067.59,0.0
4066,Kids,Running,React Infinity,L,4.0,6599.26,0.85,3959.56,2023-09-22,retail,Bangalore,3344.47,3959.5560000000005
4067,Men,Soccer,Mercurial Superfly,M,4.0,7408.31,0.0,0.0,2023-09-22,online,Bangalore,1974.4,0.0
4068,Men,Soccer,Tiempo Legend,10,1.9622641509433962,6110.030000000001,0.0,0.0,2023-09-22,online,Pune,1280.59,0.0
2030,Women,Soccer,Premier III,L,1.9622641509433962,9804.64,0.71,0.0,2025-02-08,online,Bangalore,635.57,0.0
4070,Kids,Basketball,Air Jordan,L,1.9622641509433962,6966.16,0.24,0.0,2025-02-08,retail,Pune,2671.6,0.0
4071,Men,Lifestyle,Blazer Mid,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2025-02-08,retail,Bangalore,1112.91,0.0
4072,Men,Soccer,Premier III,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2025-02-08,online,Pune,3542.88,0.0
4073,Kids,Training,Flex Trainer,M,2.0,5732.59,0.0,0.0,2025-02-08,online,Kolkata,3353.3,0.0
4074,Kids,Basketball,LeBron 20,L,1.9622641509433962,8673.78,0.0,0.0,2024-03-28,retail,Mumbai,-286.0,0.0
4075,Kids,Running,Free RN,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2024-03-28,online,Delhi,2484.0,0.0
4076,Kids,Basketball,LeBron 20,NAN,1.9622641509433962,6110.030000000001,0.33,0.0,2024-03-28,online,Kolkata,925.71,0.0
4077,Men,Training,SuperRep Go,NAN,1.9622641509433962,9261.43,0.0,0.0,2024-03-28,online,Mumbai,361.16,0.0
4078,Women,Lifestyle,Air Force 1,9,1.9622641509433962,6110.030000000001,0.56,0.0,2024-03-28,online,Mumbai,2742.28,0.0
4079,Kids,Lifestyle,Waffle One,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2024-03-28,retail,Delhi,2083.6,0.0
4080,Kids,Training,Flex Trainer,NAN,1.9622641509433962,8515.92,0.0,0.0,2024-11-27,retail,Hyderabad,255.47,0.0
4081,Men,Lifestyle,Waffle One,XL,1.9622641509433962,4902.19,0.25,0.0,2024-11-27,retail,Bangalore,608.65,0.0
4082,Kids,Soccer,Mercurial Superfly,M,1.9622641509433962,8233.64,0.0,0.0,2024-11-27,retail,Bangalore,3007.26,0.0
4083,Men,Training,Flex Trainer,L,1.9622641509433962,8711.81,0.0,0.0,2025-03-29,online,Bangalore,-773.05,0.0
4084,Kids,Running,Air Zoom,7,1.9622641509433962,2108.04,0.0,0.0,2025-03-29,retail,Kolkata,-1087.34,0.0
4085,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,0.0,0.0,2025-03-29,online,Bangalore,1897.69,0.0
4086,Women,Running,Air Zoom,XL,3.0,4537.02,0.0,0.0,2025-04-03,online,Pune,-195.0,0.0
4087,Men,Basketball,LeBron 20,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2024-03-13,retail,Hyderabad,3939.54,0.0
4088,Men,Training,Flex Trainer,M,2.0,5649.73,0.41,6666.68,2024-03-13,retail,Mumbai,1548.1,6666.6814
4089,Women,Running,React Infinity,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2024-03-13,online,Bangalore,2854.02,0.0
4090,Men,Lifestyle,Air Force 1,L,1.9622641509433962,5109.51,0.0,0.0,2024-03-13,retail,Delhi,-1164.28,0.0
4091,Kids,Running,Free RN,L,1.9622641509433962,8331.85,0.0,0.0,2024-03-13,retail,Kolkata,1061.2,0.0
